cliente_id,idade,genero,regiao,tipo_contrato,metodo_pagamento,plano_assinatura,valor_mensal,tempo_assinatura_meses,dias_ultimo_acesso,acessibilidade,contatos_suporte,visualizacoes_mes,tempo_medio_sessao_min,dispositivo_principal,categoria_favorita,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma,churn
20699,44,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Básico,22.0,1,15,0,0,69,79,TV,Documentários,,,,0
20700,42,,Sudeste,Mensal,Débito Automático,Básico,24.9,19,3,0,0,68,99,Mobile,Infantil,"4,0","4,0","4,5",0
20701,54,Não Informar,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,11,55,0,1,0,88,Tablet,Esportes,,,"2,0",0
20702,21,Masculino,Sul,Mensal,Crédito Recorrente,Básico,24.9,9,55,0,1,0,15,Mobile,Séries,,,"1,0",1
20703,18,Masculino,Sudeste,Mensal,Débito,Padrão,38.0,48,64,0,1,0,16,Tablet,Documentários,"3,0",,"5,0",1
20704,42,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,17,49,0,5,0,128,tv,Novelas,"4,0",,"2,5",0
20705,41,Masculino,Sudeste,Mensal,Débito,Padrão,38.0,22,37,0,3,0,179,TV,Filmes,,,"4,5",0
20706,18,,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,17,8,0,0,59,117,TV,Novelas,"4,0",,"3,0",0
20707,42,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,13,26,0,1,13,110,tv,Filmes,,"5,0","1,5",0
20708,32,Feminino,Nordeste,Mensal,Pix,Básico,24.9,17,17,0,1,8,79,tv,Séries,,"3,5","1,5",0
20709,27,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,0,0,0,1,87,64,Tablet,Séries,,"4,5","4,0",0
20710,33,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,44,18,0,0,57,118,TV,Filmes,,"4,0","1,5",0
20711,18,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,6,2,0,2,114,27,tv,Filmes,,"4,0","1,0",0
20712,30,Feminino,Sul,Mensal,Débito,Básico,24.9,35,12,0,1,85,79,tv,Documentários,"1,0","3,5","1,5",0
20713,28,Masculino,Centro-Oeste,Mensal,Débito Automático,Básico,24.9,3,9,0,2,39,41,TV,Séries,"2,0",,"1,0",1
20714,45,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,1,29,0,1,11,138,Tablet,Filmes,,,"4,5",0
20715,35,,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,32,23,0,2,4,85,Tablet,Documentários,"4,0","3,0","5,0",0
20716,46,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,22,43,0,4,0,21,Desktop,Esportes,,,,1
20717,18,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,17,32,0,3,0,26,tv,Documentários,"2,5",,"5,0",1
20718,27,Não Informar,Sul,Mensal,Crédito Recorrente,Básico,24.9,8,14,0,0,60,82,tv,Séries,"4,0",,"4,5",0
20719,45,Feminino,Nordeste,Mensal,Débito,Básico,24.9,6,32,1,0,0,38,Tablet,Séries,"3,0",,"4,5",1
20720,33,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,47,21,0,2,11,111,Mobile,Filmes,"4,0","5,0","3,0",0
20721,48,Feminino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,2,9,0,0,88,5,tv,Séries,,"5,0","1,0",0
20722,18,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,13,31,1,2,0,99,tv,Esportes,"4,0",,"2,5",0
20723,47,,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,14,54,0,2,0,44,tv,Esportes,"2,0",,,1
20724,29,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,0,1,0,2,74,98,Tablet,Séries,,"5,0",,0
20725,28,Feminino,Centro-Oeste,Mensal,Débito,Básico,24.9,4,19,0,1,90,116,TV,Esportes,"4,0",,"5,0",0
20726,50,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,2,54,0,0,0,27,Desktop,Séries,,,"1,5",1
20727,53,Feminino,Sul,Anual,Crédito Recorrente,Básico,22.0,0,1,0,0,66,97,TV,Filmes,,,,0
20728,51,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,12,17,0,0,40,101,Desktop,Novelas,"4,0","4,5","4,5",0
20729,64,Não Informar,Sul,Anual,Crédito Recorrente,Padrão,32.0,13,9,0,1,70,32,Mobile,Documentários,,,"4,0",0
20730,54,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,2,55,0,0,0,10,tv,Séries,"2,0",,"1,0",1
20731,27,Masculino,Norte,Mensal,Crédito Recorrente,Padrão,38.0,15,33,0,2,0,98,Tablet,Séries,"3,5",,,0
20732,39,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,4,40,0,1,0,103,tv,Filmes,"4,0",,"3,0",0
20733,33,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Padrão,32.0,35,21,0,3,9,40,Mobile,Séries,"4,0","3,0","1,5",0
20734,64,Feminino,Sul,Mensal,Crédito Recorrente,Padrão,38.0,6,10,0,2,92,75,TV,Esportes,,,,0
20735,52,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,2,12,0,1,60,114,mobile,Séries,"5,0",,"1,5",0
20736,35,Masculino,Nordeste,Mensal,Cartão de Crédito,Padrão,38.0,21,19,0,0,74,76,tv,Séries,,"4,0","2,0",0
20737,49,Masculino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,10,62,0,1,0,85,Tablet,Séries,,,,0
20738,21,,Sudeste,Anual,Crédito Recorrente,Premium,38.0,29,26,0,0,14,100,tv,Filmes,"2,0","4,5","4,5",0
20739,41,Masculino,Sudeste,Mensal,Débito,Básico,24.9,14,14,0,2,47,98,Mobile,Séries,,"4,5","4,5",0
20740,25,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,37,21,0,1,8,137,tv,Filmes,"4,0","4,5","3,5",0
20741,18,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,15,29,0,2,5,17,Tablet,Documentários,"2,0","1,5",,1
20742,48,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,48,52,0,1,0,100,mobile,Infantil,"2,0",,"3,5",0
20743,49,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,9,24,0,3,23,42,Tablet,Esportes,"4,5",,"2,5",0
20744,43,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Padrão,38.0,48,38,0,1,0,28,TV,Infantil,"2,0",,"1,0",1
20745,35,Masculino,Sul,Mensal,Cartão de Crédito,Premium,49.9,2,20,0,1,52,40,Mobile,Séries,"4,5","5,0",,0
20746,21,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,8,7,0,3,86,112,Desktop,Infantil,"4,0",,,0
20747,22,Feminino,Nordeste,Mensal,Cartão de Crédito,Padrão,38.0,1,26,0,4,5,144,Tablet,Séries,,,"1,5",0
20748,25,Masculino,Sudeste,Mensal,Débito Automático,Padrão,38.0,3,15,0,2,20,24,TV,Filmes,"2,0","1,0","2,0",1
20749,34,Masculino,Sul,Mensal,Débito,Básico,24.9,0,0,0,1,67,87,Mobile,Séries,,"5,0","1,5",0
20750,51,Masculino,Centro-Oeste,Mensal,Cartão de Crédito,Básico,24.9,28,25,0,1,6,16,Tablet,Séries,"4,0",,"3,5",0
20751,51,Masculino,Nordeste,Mensal,Cartão de Crédito,Padrão,38.0,48,24,0,4,6,65,Tablet,Documentários,"4,0","3,0","4,0",0
20752,18,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,16,49,0,1,0,75,Mobile,Documentários,"2,5",,"2,0",0
20753,28,Feminino,Sul,Mensal,Boleto,Básico,24.9,4,20,0,3,27,36,tv,Séries,"2,0",,"1,5",1
20754,28,Não Informar,Nordeste,Mensal,Crédito Recorrente,Padrão,38.0,14,38,0,1,0,14,Tablet,Infantil,,,"4,0",1
20755,18,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,26,30,0,1,0,17,Tablet,Séries,"1,5","2,5","2,0",1
20756,45,Outros,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,7,14,0,1,92,99,TV,Séries,"4,0","3,5","4,5",0
20757,34,Feminino,Sudeste,Mensal,Débito,Básico,24.9,0,1,0,1,89,105,TV,Documentários,,"5,0",,0
20758,36,Feminino,Norte,Mensal,Débito Automático,Básico,24.9,27,21,0,1,13,89,TV,Séries,"4,0","5,0","3,0",0
20759,55,Masculino,Nordeste,Mensal,Cartão de Crédito,Padrão,38.0,0,0,0,3,17,80,tv,Séries,,,"1,5",0
20760,39,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Padrão,32.0,10,48,0,0,0,76,mobile,Documentários,"4,0",,"5,0",0
20761,32,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,11,38,0,0,0,87,mobile,Séries,"4,0",,"1,0",0
20762,45,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,0,1,0,0,53,107,Tablet,Séries,,,"3,5",0
20763,51,Masculino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,8,25,0,1,2,123,mobile,Novelas,,"5,0","4,5",0
20764,41,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,25,58,0,3,0,64,tv,Séries,"3,0",,"3,0",0
20765,46,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,27,14,0,3,57,61,Tablet,Filmes,,"3,0","4,0",0
20766,36,Outros,Sul,Mensal,Pix,Básico,24.9,7,33,0,1,0,96,TV,Filmes,,,,0
20767,36,Feminino,Sul,Mensal,Débito,Premium,49.9,4,39,0,1,0,5,Mobile,Filmes,"2,0",,"3,0",1
20768,39,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,5,26,0,0,17,91,TV,Infantil,"4,0",,,0
20769,28,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,0,0,0,1,59,46,tv,Séries,,"4,0",,0
20770,30,Feminino,Sul,Mensal,Débito Automático,Padrão,38.0,1,15,0,0,87,34,Tablet,Esportes,,"3,5",,0
20771,55,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,1,29,1,0,16,62,Tablet,Filmes,,"5,0","4,0",0
20772,64,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,5,32,0,0,0,113,Mobile,Esportes,,,"3,0",0
20773,58,Feminino,Sul,Mensal,Débito,Básico,24.9,15,26,0,1,1,55,Mobile,Séries,"4,0",,"4,0",1
20774,20,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,25,17,0,1,43,138,TV,Séries,"4,0",,"3,0",0
20775,19,Feminino,Sudeste,Mensal,Pix,Básico,24.9,3,41,0,3,0,110,mobile,Documentários,"4,0",,"3,0",0
20776,22,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,19,13,0,3,47,99,tv,Filmes,"4,0","3,0","4,0",0
20777,39,Masculino,Centro-Oeste,Mensal,Cartão de Crédito,Padrão,38.0,18,43,0,0,0,96,tv,Esportes,"2,0",,"3,0",0
20778,18,Masculino,Sudeste,Anual,Crédito Recorrente,Básico,22.0,14,11,0,2,38,63,Tablet,Séries,"4,0","3,0","3,0",0
20779,30,Feminino,Sudeste,Mensal,Boleto,Padrão,38.0,3,21,0,1,2,13,mobile,Esportes,,,"1,5",1
20780,56,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,47,13,0,1,49,88,tv,Esportes,,"4,5","4,5",0
20781,50,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,6,63,0,2,0,91,TV,Séries,"4,5",,"1,0",0
20782,31,Não Informar,Sul,Mensal,Crédito Recorrente,Básico,24.9,4,31,0,2,0,99,tv,Filmes,"4,0",,"3,5",0
20783,32,,Centro-Oeste,Mensal,Débito,Básico,24.9,11,40,0,2,0,99,Desktop,Séries,"4,0",,"1,5",0
20784,45,Não Informar,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,0,1,1,0,91,80,Mobile,Filmes,,,"3,5",0
20785,50,Não Informar,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,0,0,0,2,51,72,mobile,Filmes,,"4,0",,0
20786,31,Masculino,Sudeste,Mensal,Débito,Básico,24.9,1,8,0,2,21,32,tv,Documentários,,"1,5","4,5",1
20787,34,Masculino,Sudeste,Mensal,Boleto,Básico,24.9,8,19,0,5,9,38,Tablet,Documentários,"2,0",,,1
20788,30,Feminino,Centro-Oeste,Mensal,Cartão de Crédito,Básico,24.9,2,15,0,1,19,6,Mobile,Séries,"3,0","2,0","5,0",1
20789,20,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,19,17,0,0,54,51,Tablet,Documentários,"2,5","3,0","3,5",0
20790,35,Masculino,Sudeste,Mensal,Débito,Padrão,38.0,37,32,0,1,0,207,mobile,Esportes,,,"3,0",0
20791,34,Feminino,Centro-Oeste,Mensal,Cartão de Crédito,Básico,24.9,40,95,0,0,0,10,Desktop,Séries,"2,0",,"5,0",1
20792,21,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,0,0,0,3,58,75,Mobile,Filmes,,,"4,0",0
20793,46,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,3,10,0,0,87,127,Mobile,Esportes,,"3,5",,0
20794,44,Feminino,Sudeste,Mensal,Débito,Padrão,38.0,6,30,0,1,6,87,mobile,Séries,"4,0",,"1,0",0
20795,47,Feminino,Sudeste,Mensal,Boleto,Básico,24.9,14,38,1,0,0,42,Mobile,Infantil,"2,0",,,1
20796,28,,Sul,Mensal,Débito,Básico,24.9,29,37,0,4,0,18,Mobile,Infantil,"2,0",,,1
20797,18,,Centro-Oeste,Mensal,Débito Automático,Básico,24.9,46,38,0,1,0,40,Tablet,Séries,,,,0
20798,44,Feminino,Centro-Oeste,Mensal,Boleto,Básico,24.9,1,27,0,2,15,135,Mobile,Séries,,"3,5","3,0",0
20799,29,Não Informar,Centro-Oeste,Mensal,Pix,Básico,24.9,2,39,0,2,0,90,mobile,Esportes,"3,5",,"3,0",0
20800,26,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,0,0,0,0,46,108,Mobile,Filmes,,"3,0","4,0",0
20801,21,Feminino,Centro-Oeste,Mensal,Débito Automático,Básico,24.9,24,45,0,0,0,7,Tablet,Séries,"2,0",,"2,0",1
20802,34,Feminino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,26,18,0,2,73,94,tv,Esportes,"4,0","3,0","4,0",0
20803,58,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,40,75,0,0,0,42,tv,Séries,"2,5",,,0
20804,31,Feminino,Sudeste,Mensal,Débito,Padrão,38.0,4,64,0,0,0,42,tv,Séries,"1,0",,,1
20805,23,,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,10,26,0,1,15,91,Desktop,Filmes,"4,0","3,0","4,0",0
20806,46,Masculino,Sudeste,Mensal,Débito,Premium,49.9,11,26,0,3,10,72,tv,Filmes,"5,0",,"3,5",0
20807,40,Masculino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,26,12,0,3,86,124,Desktop,Séries,"4,0",,"1,5",0
20808,18,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,9,28,0,2,1,166,TV,Séries,,"4,0","5,0",0
20809,46,Não Informar,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,7,70,0,3,0,27,tv,Documentários,"3,5",,"4,0",1
20810,65,Masculino,Norte,Anual,Crédito Recorrente,Premium,38.0,5,20,0,1,28,72,TV,Infantil,,"3,0",,0
20811,18,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,27,25,0,2,12,104,TV,Filmes,"3,0","3,5",,0
20812,21,Masculino,Nordeste,Mensal,Cartão de Crédito,Premium,49.9,1,20,0,1,53,115,tv,Documentários,,"4,0",,0
20813,18,,Norte,Mensal,Crédito Recorrente,Básico,24.9,1,11,0,4,74,66,Tablet,Esportes,,,"4,5",0
20814,37,Masculino,Sudeste,Mensal,Débito,Premium,49.9,21,46,0,2,0,65,Desktop,Esportes,"4,0",,"4,5",0
20815,50,Feminino,Nordeste,Mensal,Débito,Básico,24.9,41,33,0,1,0,89,TV,Esportes,"4,0",,"3,5",0
20816,39,Masculino,Sudeste,Anual,Crédito Recorrente,Básico,22.0,17,26,0,1,12,78,tv,Filmes,"4,0","4,5","3,0",0
20817,56,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,4,56,0,1,0,151,Desktop,Séries,"4,5",,"4,5",0
20818,48,Feminino,Centro-Oeste,Mensal,Débito,Padrão,38.0,4,7,0,1,31,157,tv,Esportes,,"3,0","4,0",0
20819,60,,Sudeste,Mensal,Débito,Premium,49.9,9,21,0,1,18,131,TV,Documentários,"4,0","4,5","2,5",0
20820,53,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,12,3,0,1,34,115,TV,Documentários,"4,5","5,0","1,5",0
20821,32,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,2,57,0,1,0,5,Desktop,Séries,"2,0",,"4,0",1
20822,38,Não Informar,Centro-Oeste,Mensal,Crédito Recorrente,Premium,49.9,19,21,0,0,16,149,Desktop,Filmes,"4,0",,"4,0",0
20823,26,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,2,13,0,1,43,56,Mobile,Filmes,"4,0","4,5","1,5",0
20824,35,Masculino,Centro-Oeste,Mensal,Débito Automático,Padrão,38.0,18,7,0,1,36,85,Tablet,Documentários,"2,5",,"5,0",0
20825,38,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,15,52,0,0,0,22,tv,Séries,"2,0",,"3,5",1
20826,36,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,16,11,0,1,36,71,Mobile,Séries,,"4,0","2,0",0
20827,55,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,45,11,1,1,65,48,Mobile,Documentários,,"3,0","2,0",0
20828,33,Masculino,Norte,Mensal,Crédito Recorrente,Padrão,38.0,43,42,0,1,0,25,Mobile,Séries,"2,0",,"2,5",1
20829,25,Feminino,Sudeste,Mensal,Pix,Básico,24.9,42,18,0,1,40,68,tv,Documentários,,"5,0",,0
20830,26,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Padrão,32.0,10,32,0,1,0,99,mobile,Documentários,"4,0",,"2,5",0
20831,46,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,2,25,0,2,3,36,Tablet,Séries,"2,0","1,0","1,0",1
20832,19,,Sudeste,Mensal,Débito,Básico,24.9,48,27,0,2,12,120,Desktop,Infantil,"4,0","5,0","3,5",0
20833,35,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,3,11,0,0,97,33,Desktop,Esportes,"4,0",,,0
20834,55,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,0,1,0,0,31,90,TV,Filmes,,,,0
20835,41,Feminino,Norte,Mensal,Débito,Básico,24.9,5,53,0,1,0,47,Mobile,Séries,"2,0",,"2,5",1
20836,37,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,8,43,0,2,0,106,Desktop,Novelas,"3,5",,"1,5",0
20837,37,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,14,26,0,1,2,20,Mobile,Séries,"3,5","1,5","3,0",1
20838,24,,Sul,Mensal,Crédito Recorrente,Básico,24.9,2,34,0,2,0,15,Tablet,Séries,"1,5",,"3,5",1
20839,26,,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,3,68,0,0,0,61,Tablet,Esportes,,,,1
20840,35,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,17,40,0,0,0,68,TV,Documentários,,,"4,0",0
20841,41,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Padrão,38.0,3,28,0,1,4,10,tv,Séries,,"2,0",,1
20842,50,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,9,54,0,1,0,5,tv,Infantil,"2,0",,"2,5",1
20843,39,Não Informar,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,19,34,0,0,0,125,Mobile,Séries,"4,0",,,0
20844,55,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,9,38,0,3,0,9,tv,Séries,"1,5",,"2,0",1
20845,58,Masculino,Nordeste,Mensal,Débito,Básico,24.9,5,44,0,2,0,153,Desktop,Séries,,,"5,0",0
20846,48,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,6,18,0,1,16,41,Mobile,Séries,,,"3,5",1
20847,53,Feminino,Sudeste,Mensal,Débito,Padrão,38.0,8,24,0,2,12,54,TV,Filmes,,,"4,0",0
20848,25,Masculino,Sudeste,Mensal,Débito,Básico,24.9,14,4,0,0,52,119,Tablet,Séries,"4,0",,"4,0",0
20849,23,Masculino,Nordeste,Mensal,Boleto,Básico,24.9,8,14,0,1,3,17,mobile,Documentários,,"2,0","1,5",1
20850,44,Feminino,Sudeste,Mensal,Débito,Básico,24.9,7,49,0,1,0,151,Desktop,Documentários,"4,0",,"4,5",0
20851,20,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,21,41,0,2,0,84,Desktop,Esportes,,,,0
20852,34,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,4,29,0,0,0,97,Desktop,Filmes,"5,0","4,5","4,0",0
20853,48,,Nordeste,Mensal,Débito Automático,Básico,24.9,0,1,0,4,36,113,TV,Documentários,,"3,0","2,0",0
20854,56,Feminino,Norte,Mensal,Cartão de Crédito,Padrão,38.0,37,24,0,0,12,115,TV,Documentários,"4,5",,"5,0",0
20855,34,Feminino,Norte,Anual,Crédito Recorrente,Básico,22.0,19,26,0,3,11,99,Tablet,Filmes,"4,0","4,5","2,5",0
20856,29,Feminino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,32,26,0,0,3,32,tv,Infantil,"4,0","4,0","1,0",0
20857,42,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,16,10,0,0,60,105,Desktop,Filmes,"4,0","3,0","3,5",0
20858,24,Masculino,Sudeste,Mensal,Boleto,Básico,24.9,2,41,0,5,0,33,Desktop,Filmes,"1,5",,"3,5",1
20859,35,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,10,28,0,2,7,122,mobile,Séries,"4,0","3,5","3,5",0
20860,37,Masculino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,1,29,0,2,1,5,Desktop,Séries,,,"3,5",1
20861,37,Masculino,Sudeste,Mensal,Pix,Básico,24.9,28,19,0,1,28,5,tv,Novelas,"1,5","1,0","5,0",1
20862,39,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,12,18,0,2,69,125,TV,Esportes,,,"3,5",0
20863,27,Feminino,Sul,Mensal,Débito Automático,Básico,24.9,48,18,0,1,35,87,mobile,Esportes,"4,5",,"1,0",0
20864,28,,Nordeste,Mensal,Débito,Básico,24.9,10,21,0,1,3,29,mobile,Esportes,"2,0","1,5","4,5",1
20865,28,,Nordeste,Anual,Crédito Recorrente,Premium,38.0,5,18,0,0,27,100,mobile,Documentários,,"4,0","2,0",0
20866,18,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,19,26,0,1,2,118,mobile,Infantil,,"3,0","3,5",0
20867,42,Não Informar,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,18,18,0,0,59,145,Tablet,Séries,"3,0","3,0","3,5",0
20868,49,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,4,20,0,3,96,85,Mobile,Séries,,"3,5",,0
20869,48,Masculino,Sudeste,Mensal,Pix,Básico,24.9,27,10,0,2,61,120,TV,Séries,"4,0","4,5","3,5",0
20870,34,Feminino,Norte,Mensal,Crédito Recorrente,Premium,49.9,8,49,0,1,0,13,Mobile,Esportes,,,"1,0",1
20871,27,Não Informar,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,7,24,0,0,9,138,tv,Filmes,"4,0","4,0","3,5",0
20872,47,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,0,1,0,1,36,87,Tablet,Novelas,,,"1,5",0
20873,46,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,1,21,0,2,5,113,mobile,Infantil,,"5,0","4,5",0
20874,40,,Sul,Mensal,Débito,Padrão,38.0,26,39,0,2,0,24,tv,Filmes,,,"2,0",1
20875,60,Não Informar,Centro-Oeste,Mensal,Cartão de Crédito,Básico,24.9,5,22,0,1,13,107,TV,Infantil,"4,0","4,0","2,5",0
20876,37,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,2,19,0,0,11,35,Desktop,Séries,"3,5",,,1
20877,34,Não Informar,Sudeste,Anual,Crédito Recorrente,Premium,38.0,3,29,0,0,5,11,TV,Infantil,"4,0","3,0","1,0",0
20878,32,Feminino,Sudeste,Anual,Crédito Recorrente,Básico,22.0,3,9,0,1,51,90,mobile,Séries,"3,0","4,0","3,5",0
20879,18,Feminino,Sul,Mensal,Débito,Básico,24.9,24,11,0,0,125,118,Tablet,Esportes,"4,0",,"5,0",0
20880,46,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,3,13,0,1,106,37,mobile,Filmes,,"3,0",,0
20881,36,Não Informar,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,8,10,0,2,77,112,Mobile,Séries,,,"4,0",0
20882,44,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,22,15,0,1,80,5,Mobile,Esportes,,,,0
20883,61,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,41,19,0,1,25,5,Mobile,Séries,,,"3,5",0
20884,32,Masculino,Sudeste,Anual,Crédito Recorrente,Básico,22.0,9,10,0,1,57,66,mobile,Séries,"4,0","4,5","4,5",0
20885,18,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,1,5,0,1,75,88,mobile,Séries,,"3,5","3,0",0
20886,44,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,0,0,0,3,38,117,mobile,Esportes,,"4,5","2,0",0
20887,40,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,48,10,0,0,1,52,Desktop,Filmes,"4,5","4,0",,0
20888,28,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,7,10,0,2,21,37,tv,Filmes,"4,5","1,5","2,0",1
20889,43,Feminino,Sudeste,Mensal,Pix,Básico,24.9,23,14,0,0,46,87,Tablet,Filmes,"4,5","4,5","4,0",0
20890,48,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,1,27,0,3,10,99,Tablet,Séries,,"3,5","4,0",0
20891,25,Masculino,Sudeste,Mensal,Boleto,Premium,49.9,4,9,0,2,53,48,Desktop,Filmes,"3,5","3,5","5,0",0
20892,34,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,2,27,0,0,6,133,Desktop,Novelas,"4,0","4,5","1,5",0
20893,57,Masculino,Sudeste,Mensal,Débito,Padrão,38.0,25,19,0,1,41,147,mobile,Séries,"2,0",,"2,0",0
20894,28,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,20,13,0,0,34,105,tv,Documentários,,"4,5",,0
20895,38,Masculino,Sudeste,Mensal,Boleto,Premium,49.9,6,39,0,1,0,67,Desktop,Infantil,"4,0",,"2,0",0
20896,18,Não Informar,Sul,Mensal,Crédito Recorrente,Básico,24.9,34,67,0,0,0,9,Desktop,Filmes,"2,0",,"4,0",1
